Date,Volume,Turnover,Open,High,Low,Close,Change,Trades,Daily_Return,Log_Return,MA20,MA60,Volatility20,Volume_MA20,Volume_Ratio,Return_Outlier,Regime
2023-06-07,29091913.0,16449319451.0,561.0,568.0,560.0,568.0,8.0,29548.0,0.014285714285714235,0.014184634991956381,537.975,522.6416666666667,0.26292131175758127,37973865.6,0.7661035435907794,False,MA20 >= MA60
2023-06-08,25250687.0,14190442437.0,562.0,568.0,555.0,559.0,-9.0,27238.0,-0.015845070422535246,-0.015971945566052224,540.975,523.4083333333333,0.26996391887619986,38547643.45,0.6550513790227558,False,MA20 >= MA60
2023-06-09,19776199.0,11160654540.0,561.0,566.0,561.0,565.0,6.0,16713.0,0.01073345259391778,0.010676257991341854,544.425,524.225,0.2667469715688883,38499107.0,0.5136794211876136,False,MA20 >= MA60
2023-06-12,28656646.0,16431644333.0,574.0,574.0,571.0,574.0,9.0,38130.0,0.015929203539823078,0.015803665173125543,548.35,525.2916666666666,0.2670590828325142,39154537.75,0.7318856931212271,False,MA20 >= MA60
2023-06-13,62671781.0,37077358748.0,593.0,594.0,589.0,593.0,19.0,84903.0,0.03310104529616731,0.032565002678159094,552.75,526.6583333333333,0.2794151030460042,41085487.55,1.5253994716195112,False,MA20 >= MA60
2023-06-14,25981992.0,15311616372.0,590.0,591.0,587.0,590.0,-3.0,28171.0,-0.005059021922428353,-0.00507186209796034,556.3,528.075,0.2732124980321501,40166966.65,0.6468497416396267,False,MA20 >= MA60
2023-06-15,29868798.0,17618169127.0,590.0,593.0,587.0,591.0,0.0,28303.0,0.0016949152542373724,0.0016934805063331477,559.35,529.2916666666666,0.26808894118626725,39355014.15,0.7589578772899515,False,MA20 >= MA60
2023-06-16,41560389.0,24417862365.0,590.0,590.0,584.0,589.0,-2.0,27450.0,-0.0033840947546531774,-0.0033898337545115397,562.2,530.575,0.26993172124800696,39695904.0,1.0469692036740113,False,MA20 >= MA60
2023-06-19,14883308.0,8682282040.0,583.0,585.0,582.0,583.0,-6.0,18979.0,-0.01018675721561968,-0.010238997301094312,564.8,531.675,0.274410223522374,39488194.0,0.3769052593289022,False,MA20 >= MA60
2023-06-20,17013418.0,9902274410.0,579.0,585.0,579.0,583.0,0.0,17658.0,0.0,0.0,567.45,532.5083333333333,0.27388077807817823,39332524.05,0.43255342521045254,False,MA20 >= MA60
2023-06-21,23718735.0,13782152333.0,582.0,585.0,578.0,581.0,-2.0,25132.0,-0.0034305317324184736,-0.0034364294985810982,570.25,533.225,0.27051712031700675,39387399.75,0.6021909329010733,False,MA20 >= MA60
2023-06-26,29870090.0,17192208130.0,576.0,578.0,574.0,574.0,-7.0,28167.0,-0.012048192771084376,-0.01212136053234485,571.8,533.8083333333333,0.2539718354543682,37462858.05,0.7973254459158917,False,MA20 >= MA60
2023-06-27,22447417.0,12847067878.0,570.0,575.0,569.0,572.0,-2.0,20736.0,-0.0034843205574912606,-0.003490404939768491,572.1,534.4916666666667,0.20736322917228264,33338997.75,0.673308093072474,False,MA20 >= MA60
2023-06-28,18684508.0,10734873692.0,579.0,579.0,571.0,574.0,2.0,15939.0,0.0034965034965035446,0.0034904049397685676,572.4,535.3083333333333,0.20735633466564724,31332533.55,0.5963293064119292,False,MA20 >= MA60
2023-06-29,18046268.0,10372330946.0,578.0,580.0,570.0,573.0,-1.0,17649.0,-0.0017421602787456303,-0.0017436796048268398,572.75,536.025,0.20698253226573593,29860317.25,0.6043562045543907,False,MA20 >= MA60
2023-06-30,33830922.0,19401712736.0,570.0,576.0,568.0,576.0,3.0,20529.0,0.005235602094240788,0.005221943981151625,573.65,536.7083333333334,0.19987438167945482,27018086.9,1.2521583088105324,False,MA20 >= MA60
2023-07-03,15118041.0,8743824984.0,578.0,580.0,576.0,579.0,3.0,15659.0,0.005208333333333259,0.00519481687710393,575.05,537.475,0.1929506173722384,26511105.3,0.5702531384083787,False,MA20 >= MA60
2023-07-04,17777363.0,10361905547.0,585.0,585.0,580.0,585.0,6.0,18848.0,0.010362694300518172,0.010309369658861287,576.2,538.3916666666667,0.1842736216894526,25664718.35,0.6926771125076461,False,MA20 >= MA60
2023-07-05,15553503.0,9060750346.0,589.0,589.0,579.0,582.0,-3.0,16504.0,-0.00512820512820511,-0.005141399500418652,577.55,539.2416666666667,0.1783529599679656,25568203.3,0.608314272907866,False,MA20 >= MA60
2023-07-06,32069711.0,18234491768.0,573.0,574.0,565.0,565.0,-17.0,60108.0,-0.029209621993127155,-0.02964471658499689,577.8,539.8416666666667,0.20869080930967346,26093584.45,1.2290266621456831,False,MA20 >= MA60
2023-07-07,19858943.0,11244712238.0,565.0,572.0,563.0,565.0,0.0,21855.0,0.0,0.0,577.65,540.525,0.2022603636518166,25631935.95,0.7747734325935689,False,MA20 >= MA60
2023-07-10,18996089.0,10794393087.0,567.0,573.0,565.0,565.0,0.0,17792.0,0.0,0.0,577.95,541.275,0.19362790596263854,25319206.05,0.7502640075872363,False,MA20 >= MA60
2023-07-11,18566571.0,10665245909.0,574.0,577.0,570.0,577.0,12.0,17795.0,0.02123893805309729,0.021016535361658564,578.55,542.3916666666667,0.20421811284831093,25258724.65,0.7350557582486652,False,MA20 >= MA60
2023-07-12,16220006.0,9338600582.0,574.0,578.0,572.0,578.0,1.0,14426.0,0.0017331022530329143,0.0017316021642778939,578.75,543.425,0.1966500951073996,24636892.65,0.658362490368687,False,MA20 >= MA60
2023-07-13,26878397.0,15790086719.0,587.0,590.0,585.0,585.0,7.0,32540.0,0.01211072664359869,0.012037978559479096,578.35,544.5083333333333,0.16132581606144458,22847223.45,1.1764404133754818,False,MA20 >= MA60
2023-07-14,24381177.0,14372679526.0,589.0,591.0,587.0,591.0,6.0,26789.0,0.01025641025641022,0.010204170174241668,578.4,545.775,0.16486965166398013,22767182.7,1.0708912613944106,False,MA20 >= MA60
2023-07-17,14311753.0,8428551949.0,588.0,591.0,587.0,591.0,0.0,18226.0,0.0,0.0,578.4,547.125,0.16476685782902287,21989330.45,0.6508498761498216,False,MA20 >= MA60
2023-07-18,22022410.0,12866196578.0,587.0,588.0,580.0,581.0,-10.0,31079.0,-0.016920473773265665,-0.017065260554186983,578.0,548.2583333333333,0.17518690565976366,21012431.5,1.0480657604999213,False,MA20 >= MA60
2023-07-19,24909638.0,14517904258.0,584.0,587.0,579.0,581.0,0.0,20069.0,0.0,0.0,577.9,549.425,0.17150600856730988,21513748.0,1.1578474378337051,False,MA20 >= MA60
2023-07-20,15676734.0,9102325307.0,580.0,584.0,578.0,579.0,-2.0,19382.0,-0.0034423407917383297,-0.0034482792789159327,577.7,550.625,0.17190991710455128,21446913.8,0.7309552388838342,False,MA20 >= MA60
2023-07-21,52275128.0,29291080481.0,560.0,563.0,557.0,560.0,-19.0,86810.0,-0.032815198618307395,-0.033365693843800295,576.65,551.6583333333333,0.2070795991048311,22874733.45,2.2852781263774684,False,MA20 >= MA60
2023-07-24,27656825.0,15469188055.0,557.0,563.0,557.0,558.0,-2.0,30269.0,-0.0035714285714285587,-0.0035778213478839666,575.85,552.7666666666667,0.2036501466308891,22764070.2,1.2149332152384595,False,MA20 >= MA60
2023-07-25,22767807.0,12899067927.0,561.0,569.0,561.0,569.0,11.0,21119.0,0.019713261648745428,0.01952147174501989,575.7,554.025,0.21663410943859945,22780089.7,0.9994608142390239,False,MA20 >= MA60
2023-07-26,15147698.0,8586520667.0,569.0,571.0,563.0,566.0,-3.0,21679.0,-0.005272407732864637,-0.005286355923147948,575.3,555.0916666666667,0.21689971479526896,22603249.2,0.6701557756572449,False,MA20 >= MA60
2023-07-27,13004888.0,7396939592.0,570.0,570.0,566.0,569.0,3.0,12672.0,0.005300353356890497,0.0052863559231480246,575.1,556.225,0.21785157075323422,22351180.2,0.581843458986564,False,MA20 >= MA60
2023-07-28,19009675.0,10814265557.0,569.0,573.0,565.0,567.0,-2.0,19313.0,-0.0035149384885764245,-0.003521130398578825,574.65,557.4083333333333,0.21713699281960766,21610117.85,0.8796654942814205,False,MA20 >= MA60
2023-07-31,28409339.0,16044638425.0,575.0,575.0,560.0,565.0,-2.0,28425.0,-0.003527336860670194,-0.0035335725813111273,573.95,558.525,0.21619774445923493,22274682.75,1.2754093658191383,False,MA20 >= MA60
2023-08-01,18916866.0,10711815419.0,565.0,568.0,564.0,567.0,2.0,13827.0,0.003539823008849474,0.0035335725813110445,573.05,559.6416666666667,0.21271393809257325,22331657.9,0.8470873987371982,False,MA20 >= MA60
2023-08-02,34495766.0,19394908189.0,567.0,569.0,558.0,561.0,-6.0,34408.0,-0.010582010582010581,-0.010638398205055754,572.0,560.5916666666667,0.214826518647252,23278771.05,1.481855117089611,False,MA20 >= MA60
2023-08-04,29320685.0,16266624892.0,556.0,560.0,552.0,554.0,-7.0,47739.0,-0.012477718360071277,-0.012556218775412482,571.45,561.325,0.1936220703831396,23141319.75,1.2670273483430001,False,MA20 >= MA60
2023-08-07,15607870.0,8719529904.0,558.0,561.0,556.0,558.0,4.0,13239.0,0.0072202166064982976,0.007194275634027231,571.1,562.2416666666667,0.1957573778133511,22928766.1,0.6807112921789541,False,MA20 >= MA60
2023-08-08,21167596.0,11708530913.0,558.0,558.0,551.0,552.0,-6.0,33867.0,-0.010752688172043001,-0.010810916104215617,570.45,563.125,0.19904957557093658,23037341.45,0.9188384886312478,False,MA20 >= MA60
2023-08-09,15088059.0,8355524852.0,550.0,557.0,550.0,554.0,2.0,14590.0,0.0036231884057971175,0.003616640470188515,569.3,564.0916666666667,0.18192761940969818,22863415.85,0.6599214701332565,False,MA20 >= MA60
2023-08-10,18884431.0,10418779108.0,552.0,554.0,550.0,551.0,-3.0,21572.0,-0.005415162454873612,-0.005429877594369288,567.95,565.0166666666667,0.1817677438543095,22996637.1,0.8211822849524376,False,MA20 >= MA60
2023-08-11,24816095.0,13663661565.0,556.0,558.0,546.0,546.0,-5.0,33682.0,-0.00907441016333943,-0.009115833408009493,566.0,565.7,0.17487534599835886,22893522.0,1.0839789089682226,False,MA20 >= MA60
2023-08-14,24728477.0,13344853868.0,540.0,543.0,537.0,541.0,-5.0,44024.0,-0.009157509157509125,-0.009199696898423487,563.5,566.0666666666667,0.16824074624517538,22910887.0,1.0793330262595247,False,MA20 < MA60
2023-08-15,16341396.0,8859336259.0,543.0,545.0,540.0,542.0,1.0,20787.0,0.001848428835489857,0.0018467225931647112,561.05,566.2666666666667,0.16900177225883187,23012369.15,0.7101135868924648,False,MA20 < MA60
2023-08-16,29612963.0,15981443678.0,541.0,543.0,536.0,542.0,0.0,44555.0,0.0,0.0,559.1,566.4333333333333,0.16275216883304258,23391896.8,1.2659496257695528,False,MA20 < MA60
2023-08-17,24070209.0,13048399357.0,540.0,546.0,537.0,544.0,2.0,18167.0,0.0036900369003689537,0.003683245416296368,557.25,566.65,0.16429969186718546,23349925.35,1.0308473641437144,False,MA20 < MA60
2023-08-18,19582982.0,10591633376.0,540.0,544.0,539.0,539.0,-5.0,21346.0,-0.009191176470588203,-0.00923367594694544,555.25,566.8,0.16565829674814553,23545237.75,0.8317173182929529,False,MA20 < MA60
2023-08-21,18313588.0,9840509268.0,544.0,544.0,534.0,537.0,-2.0,33922.0,-0.0037105751391465214,-0.00371747640013242,554.1,567.0,0.12449695801133376,21847160.75,0.8382594063166766,False,MA20 < MA60
2023-08-22,14853796.0,8041168413.0,544.0,544.0,538.0,541.0,4.0,13606.0,0.007448789571694592,0.007421184337616826,553.25,566.9666666666667,0.12880027341871877,21207009.3,0.7004191769746618,False,MA20 < MA60
2023-08-23,21701684.0,11920663477.0,546.0,552.0,544.0,552.0,11.0,21521.0,0.020332717190388205,0.020128767430613825,552.4,566.7333333333333,0.13016588941753723,21153703.15,1.025904724393374,False,MA20 < MA60
2023-08-24,24409517.0,13715472727.0,563.0,564.0,558.0,564.0,12.0,28550.0,0.021739130434782705,0.021506205220963682,552.3,566.6666666666666,0.153041435616719,21616794.1,1.1291922792566174,False,MA20 < MA60
2023-08-25,25782760.0,14141567044.0,549.0,551.0,546.0,546.0,-18.0,42456.0,-0.03191489361702127,-0.032435275753153844,551.15,566.3333333333334,0.18843726628744695,22255687.7,1.1584795917135375,False,MA20 < MA60
2023-08-28,9384631.0,5166103257.0,547.0,553.0,547.0,549.0,3.0,11096.0,0.005494505494505475,0.0054794657646255705,550.25,566.1833333333333,0.19017837557650363,21774435.5,0.4309930790169049,False,MA20 < MA60
2023-08-29,10969386.0,6035376093.0,551.0,553.0,546.0,552.0,3.0,11040.0,0.005464480874316946,0.005449604767564685,549.6,566.2,0.1916072421925913,20902437.85,0.5247897914453074,False,MA20 < MA60
2023-08-30,18674649.0,10396527428.0,558.0,560.0,554.0,555.0,3.0,14916.0,0.005434782608695565,0.005420067469339113,549.0,566.0833333333334,0.19233172480631944,20890327.0,0.8939376104548291,False,MA20 < MA60
2023-08-31,47265347.0,25978808976.0,553.0,556.0,548.0,549.0,-6.0,19831.0,-0.010810810810810811,-0.010869672236903879,548.4,565.9833333333333,0.192484579848028,21528806.05,2.1954467372797013,False,MA20 < MA60
2023-09-01,15194921.0,8331995536.0,543.0,553.0,543.0,548.0,-1.0,12739.0,-0.0018214936247723523,-0.0018231545615151365,548.1,565.7833333333333,0.1877222582126046,20822517.85,0.7297350449864063,False,MA20 < MA60
2023-09-04,9772925.0,5412329762.0,549.0,557.0,549.0,557.0,9.0,12158.0,0.01642335766423364,0.016289952979268548,548.05,565.6,0.19541258080561352,20530770.6,0.4760135501197407,False,MA20 < MA60
2023-09-05,14337041.0,7911531475.0,553.0,555.0,550.0,552.0,-5.0,13714.0,-0.008976660682226245,-0.009017193650188745,548.05,565.4833333333333,0.1942165504968849,20189242.85,0.7101326734499109,False,MA20 < MA60
2023-09-06,14442757.0,7972706415.0,556.0,556.0,550.0,550.0,-2.0,12752.0,-0.0036231884057971175,-0.0036297680505787237,547.85,565.2333333333333,0.19416219590992698,20156977.75,0.7165140121266443,False,MA20 < MA60
2023-09-07,22610385.0,12305542681.0,546.0,548.0,542.0,542.0,-8.0,41564.0,-0.014545454545454528,-0.014652276786870375,547.4,564.7,0.1999759061151623,20343275.45,1.1114427003445013,False,MA20 < MA60
2023-09-08,16702110.0,8980038278.0,535.0,540.0,535.0,539.0,-3.0,36672.0,-0.005535055350553542,-0.005550430530649092,547.05,563.8,0.19840973443645915,19937576.2,0.837720183860664,False,MA20 < MA60
2023-09-11,15540773.0,8348107210.0,539.0,540.0,536.0,536.0,-3.0,31155.0,-0.005565862708719838,-0.005581409838195152,546.8,562.9,0.19675073868433646,19478191.0,0.7978550472166538,False,MA20 < MA60
2023-09-12,17135765.0,9268673682.0,536.0,545.0,536.0,544.0,8.0,20545.0,0.014925373134328401,0.014815085785140682,546.9,562.1166666666667,0.20406454005105817,19517909.45,0.8779508401705389,False,MA20 < MA60
2023-09-13,16836487.0,9146776791.0,545.0,548.0,541.0,541.0,-3.0,18111.0,-0.005514705882352922,-0.005529968009461086,546.85,561.3166666666667,0.20509506519321763,18879085.65,0.8918062724081133,False,MA20 < MA60
2023-09-14,18377284.0,10058129685.0,544.0,550.0,543.0,550.0,0.0,19037.0,0.01663585951940849,0.01649899938003507,547.15,560.7666666666667,0.2131836272905054,18594439.4,0.9883214871215747,False,MA20 < MA60
2023-09-15,44681949.0,24818735444.0,549.0,558.0,547.0,558.0,8.0,18023.0,0.014545454545454639,0.014440684154794428,548.1,560.35,0.21531322158609867,19849387.75,2.2510492294655284,False,MA20 < MA60
2023-09-18,40148161.0,21843932948.0,548.0,549.0,540.0,540.0,-18.0,58958.0,-0.032258064516129004,-0.03278982282299084,548.25,559.6666666666666,0.24661168956464172,20941116.4,1.9171929630265558,False,MA20 < MA60
2023-09-19,21099739.0,11374956906.0,539.0,543.0,538.0,538.0,-2.0,45323.0,-0.0037037037037036535,-0.0037105793965356015,548.1,559.0666666666667,0.2455553161436325,21253413.55,0.9927694179742717,False,MA20 < MA60
2023-09-20,28098535.0,15065407249.0,536.0,538.0,535.0,535.0,-3.0,50355.0,-0.005576208178438624,-0.00559181326577783,547.25,558.45,0.23381381305648263,21573256.1,1.3024707475660107,False,MA20 < MA60
2023-09-21,35984810.0,19006048743.0,530.0,531.0,526.0,527.0,-8.0,96356.0,-0.01495327102803734,-0.015066198354644178,545.4,557.6666666666666,0.22148016249005675,22152020.75,1.6244481894501657,False,MA20 < MA60
2023-09-22,33499481.0,17519111007.0,523.0,525.0,522.0,522.0,-5.0,68488.0,-0.009487666034155628,-0.009532960658723638,544.2,556.8166666666667,0.19586725087993706,22537856.8,1.4863649768153642,False,MA20 < MA60
2023-09-25,20583374.0,10814706278.0,522.0,529.0,522.0,525.0,3.0,23438.0,0.005747126436781658,0.0057306747089850745,543.0,555.9666666666667,0.19600041045731023,23097793.95,0.8911402554095431,False,MA20 < MA60
2023-09-26,29064997.0,15130935931.0,521.0,524.0,519.0,519.0,-6.0,66748.0,-0.011428571428571455,-0.011494379425735134,541.35,554.9666666666667,0.19645705700495325,24002574.5,1.2109116461652896,False,MA20 < MA60
2023-09-27,18655088.0,9709749290.0,517.0,523.0,516.0,522.0,3.0,22249.0,0.005780346820809301,0.005763704716750134,539.7,553.9166666666666,0.19665766797070283,24001596.45,0.7772436320584833,False,MA20 < MA60
2023-09-28,28350350.0,14826254349.0,523.0,525.0,520.0,523.0,1.0,20589.0,0.0019157088122605526,0.0019138761822841976,538.4,552.9333333333333,0.19512514045780288,23055846.6,1.2296382124610423,False,MA20 < MA60
2023-10-02,26891996.0,14300676237.0,530.0,534.0,528.0,533.0,10.0,23151.0,0.019120458891013437,0.01893996010092169,537.65,552.4,0.20950847123824554,23640700.35,1.1375295825362466,False,MA20 < MA60
2023-10-03,17601440.0,9335110434.0,528.0,533.0,528.0,529.0,-4.0,17430.0,-0.007504690431519689,-0.007532992307545148,536.25,551.8,0.1996400627788356,24032126.1,0.7324129345343273,False,MA20 < MA60
2023-10-04,29808729.0,15519741014.0,521.0,523.0,519.0,520.0,-9.0,49176.0,-0.017013232514177745,-0.017159620282826395,534.65,551.05,0.20506246245524798,24805710.5,1.2016881757932312,False,MA20 < MA60
2023-10-05,25749184.0,13563941939.0,523.0,529.0,523.0,528.0,8.0,19027.0,0.01538461538461533,0.01526747213078838,533.55,550.2333333333333,0.215033267217928,25371031.85,1.014904878612574,False,MA20 < MA60
2023-10-06,16160314.0,8587684448.0,530.0,533.0,529.0,532.0,4.0,14047.0,0.007575757575757569,0.007547205635382904,533.05,549.4666666666667,0.2121675662808441,25048528.3,0.6451602188540554,False,MA20 < MA60
2023-10-11,61670562.0,33477968593.0,542.0,544.0,540.0,544.0,12.0,43385.0,0.022556390977443552,0.022305757514298186,533.3,548.7833333333333,0.2268559835009823,27296950.9,2.2592472773213657,False,MA20 < MA60
2023-10-12,36350241.0,19916786786.0,545.0,550.0,544.0,550.0,6.0,35333.0,0.011029411764705843,0.010969031370573937,534.0,548.1,0.22855515143116018,28337424.3,1.2827644677642773,False,MA20 < MA60
2023-10-13,34704924.0,19128100250.0,550.0,554.0,548.0,553.0,3.0,31159.0,0.005454545454545379,0.005439723295818121,534.45,547.4666666666667,0.22353276638784528,29215882.25,1.1878786922479467,False,MA20 < MA60
2023-10-16,21867048.0,11909042136.0,546.0,547.0,542.0,545.0,-8.0,21225.0,-0.01446654611211573,-0.014572206859090723,534.65,546.8666666666667,0.22913634369219904,29467410.3,0.7420756618032363,False,MA20 < MA60
2023-10-17,19462529.0,10712565922.0,550.0,552.0,548.0,551.0,6.0,19538.0,0.011009174311926495,0.010949014489670303,534.7,546.3666666666667,0.22469799814546487,29521672.55,0.6592624102525654,False,MA20 < MA60
2023-10-18,28848123.0,15664232734.0,549.0,549.0,540.0,540.0,-11.0,27159.0,-0.019963702359346636,-0.020165669594594413,533.8,545.7166666666667,0.22880115479906427,28729981.25,1.0041121415629186,False,MA20 < MA60
2023-10-19,26999255.0,14717458172.0,540.0,548.0,540.0,546.0,6.0,18309.0,0.011111111111111072,0.011049836186584935,534.1,545.4833333333333,0.20176541701028036,28072535.95,0.9617675812434039,False,MA20 < MA60
2023-10-20,49143932.0,27116129760.0,549.0,556.0,546.0,556.0,10.0,41402.0,0.01831501831501825,0.01814931850567727,535.0,545.45,0.21044532532142518,29474745.6,1.6673233644466128,False,MA20 < MA60
2023-10-23,24172637.0,13193058890.0,552.0,553.0,543.0,544.0,-12.0,23393.0,-0.021582733812949617,-0.021819047394639725,535.45,545.0333333333333,0.22498391622620084,29278450.7,0.8256118893613452,False,MA20 < MA60
2023-10-24,15761516.0,8562488660.0,543.0,546.0,540.0,544.0,0.0,15637.0,0.0,0.0,536.3,544.6666666666666,0.2171058715859503,28267286.0,0.5575885849104862,False,MA20 < MA60
2023-10-25,17137199.0,9371422161.0,544.0,551.0,544.0,544.0,0.0,12233.0,0.0,0.0,537.4,544.25,0.21321153348453445,27449171.9,0.6243248088660919,False,MA20 < MA60
2023-10-26,31682955.0,16851704175.0,530.0,535.0,530.0,531.0,-13.0,45750.0,-0.023897058823529438,-0.02418722561400382,537.7,543.65,0.23174281732018231,28004150.95,1.1313663840967119,False,MA20 < MA60
2023-10-27,17050787.0,9094404470.0,534.0,536.0,532.0,533.0,2.0,14773.0,0.0037664783427495685,0.0037594029239057455,538.4,543.1166666666667,0.227458714422093,27403440.45,0.6222133688326715,False,MA20 < MA60
2023-10-30,23299422.0,12374705789.0,531.0,534.0,528.0,532.0,-1.0,24536.0,-0.0018761726078799779,-0.0018779348242002089,538.9,542.5333333333333,0.22713974681265542,27635657.15,0.8430927433183908,False,MA20 < MA60
2023-10-31,28073280.0,14873552534.0,535.0,535.0,527.0,529.0,-3.0,32067.0,-0.005639097744360888,-0.005655057483344988,539.2,542.0,0.22833629984502515,27621803.65,1.0163449264834667,False,MA20 < MA60
2023-11-01,14028881.0,7432561094.0,533.0,533.0,527.0,528.0,-1.0,15452.0,-0.001890359168241984,-0.0018921481520379265,538.95,541.5666666666667,0.21775228129342078,26978647.9,0.5199994103485075,False,MA20 < MA60
2023-11-02,31075778.0,16846430251.0,536.0,547.0,535.0,547.0,19.0,32075.0,0.0359848484848484,0.03535251871571965,539.85,541.3833333333333,0.2510569009870587,27652364.8,1.1238018239944527,False,MA20 < MA60
2023-11-03,16673456.0,9129495705.0,547.0,549.0,545.0,549.0,2.0,17911.0,0.003656307129798808,0.003649639087549331,541.3,541.3333333333334,0.24104252441571689,26995601.15,0.6176360328986413,False,MA20 < MA60
2023-11-06,31297186.0,17321453879.0,553.0,556.0,550.0,550.0,1.0,32684.0,0.0018214936247722413,0.0018198367169858993,542.4,541.2666666666667,0.23643430851622257,27273001.25,1.1475519585509497,False,MA20 >= MA60
2023-11-07,16990175.0,9406486499.0,552.0,555.0,550.0,555.0,5.0,15356.0,0.009090909090909038,0.009049835519917856,543.55,541.3333333333334,0.23695621366022337,27314494.3,0.6220204852923087,False,MA20 >= MA60
2023-11-08,16780331.0,9308096586.0,550.0,557.0,550.0,556.0,1.0,17845.0,0.0018018018018017834,0.0018001805041478473,544.15,541.5,0.22445909192187413,25069982.75,0.6693395511012069,False,MA20 >= MA60
2023-11-09,13649525.0,7577883144.0,551.0,557.0,551.0,557.0,1.0,12731.0,0.0017985611510791255,0.0017969456767016347,544.5,541.7666666666667,0.2214617720805359,23934946.95,0.5702759662895347,False,MA20 >= MA60
2023-11-10,14105575.0,7841514218.0,555.0,557.0,554.0,557.0,0.0,15342.0,0.0,0.0,544.7,542.0166666666667,0.22076195352155836,22904979.5,0.6158300643753032,False,MA20 >= MA60
2023-11-13,46556047.0,26712320428.0,579.0,580.0,571.0,571.0,14.0,51281.0,0.025134649910233398,0.0248239697287262,546.0,542.5,0.22983538818825192,24139429.45,1.9286307945443177,False,MA20 >= MA60
2023-11-14,25366980.0,14553766501.0,576.0,576.0,571.0,572.0,1.0,29653.0,0.0017513134851139256,0.0017497817237877723,547.05,542.9666666666667,0.2275914874699975,24434652.0,1.0381559761931538,False,MA20 >= MA60
2023-11-15,53122455.0,30807985243.0,583.0,583.0,575.0,581.0,9.0,56108.0,0.01573426573426584,0.015611765472113433,549.1,543.6666666666666,0.21699220184753268,25648368.6,2.071182609251802,False,MA20 >= MA60
2023-11-16,31059487.0,18056972159.0,581.0,583.0,578.0,583.0,2.0,25771.0,0.0034423407917383297,0.0034364294985810974,550.95,544.4333333333333,0.21524409659792088,25851380.2,1.201463394205931,False,MA20 >= MA60
2023-11-17,22878229.0,13295351545.0,579.0,583.0,579.0,580.0,-3.0,22517.0,-0.005145797598627766,-0.005159082810027336,552.15,545.0833333333334,0.20967798686086037,24538095.05,0.932355545668163,False,MA20 >= MA60
2023-11-20,26606128.0,15343389700.0,576.0,579.0,575.0,577.0,-3.0,21159.0,-0.005172413793103403,-0.005185837032365414,553.8,545.5,0.19237026780825361,24659769.6,1.0789284908809529,False,MA20 >= MA60
2023-11-21,39880714.0,23286785359.0,582.0,585.0,581.0,585.0,8.0,35442.0,0.013864818024263537,0.013769580723757035,555.85,545.85,0.19575099544697502,25865729.5,1.5418360421653678,False,MA20 >= MA60
2023-11-22,23922047.0,13783944507.0,576.0,579.0,574.0,577.0,-8.0,31701.0,-0.013675213675213627,-0.013769580723756883,557.5,546.3666666666667,0.2049904831353373,26204971.9,0.9128819939700069,False,MA20 >= MA60
2023-11-23,15143501.0,8714906968.0,574.0,578.0,574.0,578.0,1.0,15621.0,0.0017331022530329143,0.0017316021642778939,559.85,546.85,0.1788651602801948,25377999.2,0.5967176876575834,False,MA20 >= MA60
2023-11-24,12503334.0,7192811445.0,577.0,578.0,574.0,575.0,-3.0,12961.0,-0.00519031141868509,-0.005203827875026998,561.95,547.2333333333333,0.18202331958243584,25150626.55,0.4971380722918809,False,MA20 >= MA60
2023-11-27,20321872.0,11598721713.0,573.0,577.0,568.0,568.0,-7.0,28620.0,-0.012173913043478257,-0.012248622076199086,563.75,547.45,0.18983118242233304,25001749.05,0.8128180136261307,False,MA20 >= MA60
2023-11-28,26932029.0,15393289150.0,565.0,576.0,565.0,575.0,7.0,17693.0,0.012323943661971759,0.01224862207619902,566.05,547.8833333333333,0.1892617700899887,24944686.5,1.079669973002066,False,MA20 >= MA60
2023-11-29,27786565.0,15937354487.0,578.0,579.0,570.0,574.0,-1.0,23135.0,-0.0017391304347825765,-0.0017406444777839894,568.35,548.3166666666667,0.1891975038730682,25632570.7,1.0840334871289363,False,MA20 >= MA60
2023-11-30,54365027.0,31284297816.0,576.0,577.0,570.0,577.0,3.0,18807.0,0.005226480836237002,0.005212870188533211,569.85,548.65,0.1477339000569116,26797033.15,2.0287703752756676,False,MA20 >= MA60
2023-12-01,28797795.0,16600169332.0,573.0,579.0,573.0,579.0,2.0,18507.0,0.0034662045060658286,0.0034602110648956526,571.35,549.1,0.14771936092856836,27403250.1,1.0508897628898406,False,MA20 >= MA60
2023-12-04,29424299.0,16917950637.0,582.0,582.0,571.0,574.0,-5.0,23004.0,-0.008635578583765069,-0.00867308125342878,572.55,549.5,0.15311369044202405,27309605.75,1.0774340453450157,False,MA20 >= MA60
2023-12-05,27355530.0,15570195609.0,571.0,572.0,567.0,570.0,-4.0,26933.0,-0.006968641114982632,-0.006993035490970637,573.3,549.9666666666667,0.15411091107468253,27827873.5,0.9830262452501086,False,MA20 >= MA60
2023-12-06,23116422.0,13197098680.0,568.0,575.0,568.0,570.0,0.0,15802.0,0.0,0.0,574.0,550.4833333333333,0.15417802176585507,28144678.05,0.8213425628437772,False,MA20 >= MA60
2023-12-07,24259384.0,13786125780.0,570.0,573.0,566.0,566.0,-4.0,26821.0,-0.007017543859649145,-0.007042282625412923,574.45,550.9833333333333,0.1569425167396786,28675171.0,0.8460066027156385,False,MA20 >= MA60
